workload,runtime,variant,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness,benchmark_metric,benchmark_unit
rexxcps,rxbvm,direct-only,process,recorded,1,8476303000,0,pass,1180837,cREXX clauses per second
